,Week,Team,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff
689,10/14/2000,Southern Miss,56.0,35,256,24,15,224,1,1,Tulane,24.0,49,138,50,22,260,2,2,32.0,-14,118,-26,-7,-36,-1,-1
690,10/14/2000,Southern Methodist,15.0,47,126,27,16,145,0,1,Hawaii,30.0,17,50,42,23,314,1,1,-15.0,30,76,-15,-7,-169,-1,0
691,10/14/2000,Stanford,6.0,49,148,33,18,185,2,1,Oregon State,38.0,37,147,26,14,324,0,1,-32.0,12,1,7,4,-139,2,0
692,10/14/2000,UL-Lafayette,14.0,48,223,26,10,77,1,1,Louisiana Tech,48.0,24,97,48,35,399,1,1,-34.0,24,126,-22,-25,-322,0,0
693,10/14/2000,Syracuse,13.0,46,306,22,9,134,4,0,Boston College,20.0,36,176,24,10,119,0,0,-7.0,10,130,-2,-1,15,4,0
694,10/14/2000,Temple,48.0,57,202,32,21,254,1,2,Rutgers,14.0,27,108,39,19,243,1,4,34.0,30,94,-7,2,11,0,-2
695,10/14/2000,Texas,28.0,41,166,40,23,308,1,3,Colorado,14.0,36,55,36,12,78,2,1,14.0,5,111,4,11,230,-1,2
696,10/14/2000,Toledo,42.0,49,247,19,13,140,0,1,Marshall,0.0,28,42,39,21,218,2,2,42.0,21,205,-20,-8,-78,-2,-1
697,10/14/2000,Texas Tech,3.0,12,19,48,22,181,2,0,Nebraska,56.0,77,442,14,7,98,1,1,-53.0,-65,-423,34,15,83,1,-1
698,10/14/2000,Tulane,24.0,49,138,50,22,260,2,2,Southern Miss,56.0,35,256,24,15,224,1,1,-32.0,14,-118,26,7,36,1,1
699,10/14/2000,Tulsa,28.0,40,86,26,14,306,0,1,New Mexico State,42.0,53,450,15,10,144,1,1,-14.0,-13,-364,11,4,162,-1,0
700,10/14/2000,Texas A & M,24.0,30,103,41,22,311,2,1,Baylor,0.0,33,74,36,14,162,4,0,24.0,-3,29,5,8,149,-2,1
701,10/14/2000,Alabama-Birmingham,13.0,37,56,27,14,144,0,1,Memphis,9.0,35,57,22,11,129,1,1,4.0,2,-1,5,3,15,-1,0
702,10/14/2000,U.C.L.A.,38.0,45,45,40,20,309,3,0,California,46.0,43,107,34,16,252,1,3,-8.0,2,-62,6,4,57,2,-3
703,10/14/2000,Nevada-Las Vegas,19.0,43,200,14,9,80,0,0,Colorado State,20.0,42,158,28,20,222,1,1,-1.0,1,42,-14,-11,-142,-1,-1
704,10/14/2000,Utah,21.0,38,99,20,12,230,2,1,San Diego State,7.0,35,93,39,15,157,0,0,14.0,3,6,-19,-3,73,2,1
705,10/14/2000,Texas-El Paso,47.0,50,186,36,21,292,1,0,San Jose State,30.0,26,218,35,16,166,1,0,17.0,24,-32,1,5,126,0,0
706,10/14/2000,Utah State,17.0,40,156,32,20,175,1,0,North Texas,12.0,35,69,17,8,72,1,0,5.0,5,87,15,12,103,0,0
707,10/14/2000,Vanderbilt,19.0,30,115,44,30,338,3,1,Georgia,29.0,30,92,31,12,215,0,0,-10.0,0,23,13,18,123,3,1
708,10/14/2000,Virginia Tech,48.0,48,271,18,10,233,0,3,West Virginia,20.0,33,78,33,15,170,2,0,28.0,15,193,-15,-5,63,-2,3
709,10/14/2000,Washington,21.0,42,186,30,13,110,1,5,Arizona State,15.0,38,60,46,15,202,2,4,6.0,4,126,-16,-2,-92,-1,1
710,10/14/2000,Washington State,47.0,34,112,37,20,378,2,3,Arizona,53.0,57,254,31,15,236,2,0,-6.0,-23,-142,6,5,142,0,3
711,10/14/2000,Wake Forest,20.0,39,179,43,27,272,2,2,Georgia Tech,52.0,47,245,25,17,344,0,0,-32.0,-8,-66,18,10,-72,2,2
712,10/14/2000,Wisconsin,17.0,40,101,21,7,96,0,0,Michigan State,10.0,46,183,24,12,183,3,0,7.0,-6,-82,-3,-5,-87,-3,0
713,10/14/2000,West Virginia,20.0,33,78,33,15,170,2,0,Virginia Tech,48.0,48,271,18,10,233,0,3,-28.0,-15,-193,15,5,-63,2,-3
714,10/14/2000,Wyoming,34.0,29,82,41,28,339,1,0,Air Force,51.0,71,432,14,8,193,0,1,-17.0,-42,-350,27,20,146,1,-1
715,10/21/2000,Air Force,23.0,38,145,27,15,153,1,2,New Mexico,29.0,55,251,17,10,170,0,0,-6.0,-17,-106,10,5,-17,1,2
716,10/21/2000,Akron,35.0,50,289,32,17,147,1,2,Connecticut,38.0,43,106,35,22,293,0,0,-3.0,7,183,-3,-5,-146,1,2
717,10/21/2000,Arkansas State,29.0,63,399,54,33,409,1,2,New Mexico State,35.0,98,431,69,45,597,0,1,-6.0,-35,-32,-15,-12,-188,1,1
718,10/21/2000,Alabama,10.0,28,44,30,14,181,2,1,Tennessee,20.0,42,96,24,17,213,0,0,-10.0,-14,-52,6,-3,-32,2,1
719,10/21/2000,Arizona,10.0,32,17,32,15,200,1,1,Oregon,14.0,45,137,22,9,123,1,0,-4.0,-13,-120,10,6,77,0,1
720,10/21/2000,Army,21.0,40,221,34,21,171,1,0,Tulane,17.0,38,164,43,23,268,2,0,4.0,2,57,-9,-2,-97,-1,0
721,10/21/2000,Auburn,38.0,48,301,18,12,135,1,0,Louisiana Tech,28.0,17,36,65,47,433,2,1,10.0,31,265,-47,-35,-298,-1,-1
722,10/21/2000,Arizona State,23.0,50,117,32,20,251,2,0,Washington State,20.0,37,167,32,14,321,3,2,3.0,13,-50,0,6,-70,-1,-2
723,10/21/2000,Ball State,44.0,57,192,18,13,248,0,2,Buffalo,35.0,44,252,24,14,172,1,1,9.0,13,-60,-6,-1,76,-1,1
724,10/21/2000,Baylor,0.0,27,5,29,7,79,0,2,Nebraska,59.0,67,459,12,5,49,0,0,-59.0,-40,-454,17,2,30,0,2
725,10/21/2000,Boise State,59.0,54,291,28,20,292,0,2,North Texas,0.0,39,120,20,3,42,3,0,59.0,15,171,8,17,250,-3,2
726,10/21/2000,Boston College,26.0,34,140,37,19,284,3,0,Pittsburgh,42.0,45,252,29,16,332,0,1,-16.0,-11,-112,8,3,-48,3,-1
727,10/21/2000,Bowling Green,20.0,50,141,22,11,113,0,0,Eastern Michigan,6.0,21,59,44,21,216,0,2,14.0,29,82,-22,-10,-103,0,-2
728,10/21/2000,Buffalo,35.0,44,252,24,14,172,1,1,Ball State,44.0,57,192,18,13,248,0,2,-9.0,-13,60,6,1,-76,1,-1
729,10/21/2000,Brigham Young,15.0,34,63,58,34,376,0,1,San Diego State,16.0,28,70,30,14,239,0,2,-1.0,6,-7,28,20,137,0,-1
730,10/21/2000,California,24.0,29,132,32,14,213,1,2,Washington,36.0,42,113,35,19,225,0,1,-12.0,-13,19,-3,-5,-12,1,1
731,10/21/2000,Central Florida,55.0,22,84,29,17,338,1,0,UL-Monroe,0.0,38,-20,34,17,182,1,3,55.0,-16,104,-5,0,156,0,-3
732,10/21/2000,Clemson,38.0,45,112,25,14,296,0,0,North Carolina,24.0,38,89,34,18,314,2,1,14.0,7,23,-9,-4,-18,-2,-1
733,10/21/2000,Central Michigan,3.0,32,111,37,18,179,2,0,Ohio,52.0,62,444,11,4,63,0,1,-49.0,-30,-333,26,14,116,2,-1
734,10/21/2000,Colorado,15.0,32,90,36,20,246,0,0,Kansas,23.0,51,262,22,10,152,0,1,-8.0,-19,-172,14,10,94,0,-1
735,10/21/2000,Colorado State,24.0,35,68,36,18,207,1,0,Utah,17.0,39,110,24,9,142,3,1,7.0,-4,-42,12,9,65,-2,-1
736,10/21/2000,Duke,10.0,46,112,43,22,210,2,1,Georgia Tech,45.0,35,226,21,12,221,1,0,-35.0,11,-114,22,10,-11,1,1
737,10/21/2000,East Carolina,28.0,48,145,20,11,174,2,0,Louisville,25.0,38,130,42,22,252,4,0,3.0,10,15,-22,-11,-78,-2,0
738,10/21/2000,Eastern Michigan,6.0,21,59,44,21,216,0,2,Bowling Green,20.0,50,141,22,11,113,0,0,-14.0,-29,-82,22,10,103,0,2
739,10/21/2000,Fresno State,13.0,31,93,31,14,142,1,0,Texas-El Paso,23.0,44,157,29,20,212,1,0,-10.0,-13,-64,2,-6,-70,0,0
740,10/21/2000,Florida State,37.0,33,128,35,22,426,1,1,Virginia,3.0,46,33,27,14,166,2,3,34.0,-13,95,8,8,260,-1,-2
741,10/21/2000,Georgia,34.0,23,43,39,20,400,1,0,Kentucky,30.0,26,92,58,39,528,2,0,4.0,-3,-49,-19,-19,-128,-1,0
742,10/21/2000,Georgia Tech,45.0,35,226,21,12,221,1,0,Duke,10.0,46,112,43,22,210,2,1,35.0,-11,114,-22,-10,11,-1,-1
743,10/21/2000,Hawaii,13.0,9,10,48,25,227,5,0,Rice,38.0,69,315,7,3,45,0,0,-25.0,-60,-305,41,22,182,5,0
744,10/21/2000,Houston,33.0,31,64,50,33,262,1,1,Memphis,30.0,46,73,26,12,129,0,1,3.0,-15,-9,24,21,133,1,0
745,10/21/2000,Iowa State,7.0,26,102,35,16,137,2,0,Texas A & M,30.0,50,221,27,16,248,0,1,-23.0,-24,-119,8,0,-111,2,-1
746,10/21/2000,Idaho,14.0,79,327,74,51,590,1,1,Utah State,31.0,72,321,67,35,604,1,2,-17.0,7,6,7,16,-14,0,-1
747,10/21/2000,Illinois,25.0,32,129,50,30,343,2,2,Penn State,39.0,46,182,24,13,208,0,1,-14.0,-14,-53,26,17,135,2,1
748,10/21/2000,Indiana,51.0,54,348,21,12,263,1,1,Minnesota,43.0,41,151,36,23,324,1,1,8.0,13,197,-15,-11,-61,0,0
749,10/21/2000,Iowa,10.0,39,13,42,22,233,1,1,Ohio State,38.0,33,108,36,20,338,0,0,-28.0,6,-95,6,2,-105,1,1
750,10/21/2000,Kansas,23.0,51,262,22,10,152,0,1,Colorado,15.0,32,90,36,20,246,0,0,8.0,19,172,-14,-10,-94,0,1
751,10/21/2000,Kent State,12.0,36,75,37,16,162,1,0,Marshall,34.0,30,181,42,31,312,0,1,-22.0,6,-106,-5,-15,-150,1,-1
752,10/21/2000,Kansas State,28.0,44,125,25,13,160,2,0,Texas Tech,23.0,28,35,60,29,302,2,0,5.0,16,90,-35,-16,-142,0,0
753,10/21/2000,Kentucky,30.0,26,92,58,39,528,2,0,Georgia,34.0,24,38,38,20,400,1,0,-4.0,2,54,20,19,128,1,0
754,10/21/2000,Louisville,25.0,38,130,42,22,252,4,0,East Carolina,28.0,48,145,20,11,174,2,0,-3.0,-10,-15,22,11,78,2,0
755,10/21/2000,Louisiana State,45.0,43,220,38,24,246,1,1,Mississippi State,38.0,40,239,26,12,215,1,0,7.0,3,-19,12,12,31,0,1
756,10/21/2000,Louisiana Tech,28.0,17,36,65,47,433,2,1,Auburn,38.0,48,297,18,12,139,1,0,-10.0,-31,-261,47,35,294,1,1
757,10/21/2000,Marshall,34.0,30,181,42,31,312,0,1,Kent State,12.0,36,75,37,16,162,1,0,22.0,-6,106,5,15,150,-1,1
758,10/21/2000,Michigan State,0.0,44,63,37,26,292,1,1,Michigan,14.0,35,188,37,17,138,0,1,-14.0,9,-125,0,9,154,1,0
759,10/21/2000,Maryland,37.0,42,233,31,20,246,0,1,Wake Forest,7.0,30,72,50,29,354,3,1,30.0,12,161,-19,-9,-108,-3,0
760,10/21/2000,Memphis,30.0,46,73,26,12,129,0,1,Houston,33.0,31,64,50,33,262,1,1,-3.0,15,9,-24,-21,-133,-1,0
761,10/21/2000,Miami-Florida,45.0,36,152,23,12,205,1,3,Temple,17.0,44,122,31,17,135,1,1,28.0,-8,30,-8,-5,70,0,2
762,10/21/2000,Michigan,14.0,35,188,37,17,138,0,1,Michigan State,0.0,44,63,37,26,292,1,1,14.0,-9,125,0,-9,-154,-1,0
763,10/21/2000,Minnesota,43.0,41,151,36,23,324,1,1,Indiana,51.0,54,348,21,12,263,1,1,-8.0,-13,-197,15,11,61,0,0
764,10/21/2000,Missouri,12.0,38,145,33,12,176,2,1,Texas,46.0,36,212,32,21,282,1,3,-34.0,2,-67,1,-9,-106,1,-2
765,10/21/2000,Mississippi State,38.0,40,239,26,12,215,1,0,Louisiana State,45.0,43,220,38,24,246,1,1,-7.0,-3,19,-12,-12,-31,0,-1
766,10/21/2000,Mid Tennessee St,9.0,20,65,29,16,146,1,0,Alabama-Birmingham,14.0,58,240,28,17,153,0,1,-5.0,-38,-175,1,-1,-7,1,-1
767,10/21/2000,Navy,21.0,70,260,18,8,107,0,1,Rutgers,28.0,32,112,33,18,304,1,-1,-7.0,38,148,-15,-10,-197,-1,2
768,10/21/2000,North Carolina,24.0,38,89,34,18,314,2,1,Clemson,38.0,45,112,25,14,296,0,0,-14.0,-7,-23,9,4,18,2,1
769,10/21/2000,Notre Dame,42.0,43,227,17,9,146,0,-1,West Virginia,28.0,46,134,35,16,305,1,0,14.0,-3,93,-18,-7,-159,-1,-1
770,10/21/2000,Nebraska,59.0,67,459,12,5,49,0,0,Baylor,0.0,27,5,29,7,79,0,2,59.0,40,454,-17,-2,-30,0,-2
771,10/21/2000,UL-Monroe,0.0,38,-20,34,17,182,1,3,Central Florida,55.0,22,84,29,17,338,1,0,-55.0,16,-104,5,0,-156,0,3
772,10/21/2000,Nevada-Reno,30.0,38,157,51,28,357,2,0,San Jose State,49.0,46,265,27,19,238,0,2,-19.0,-8,-108,24,9,119,2,-2
773,10/21/2000,Northern Illinois,22.0,38,162,20,12,193,1,1,Western Michigan,52.0,46,209,35,22,209,0,0,-30.0,-8,-47,-15,-10,-16,1,1
774,10/21/2000,New Mexico,29.0,55,251,17,10,170,0,0,Air Force,23.0,38,145,27,15,153,1,2,6.0,17,106,-10,-5,17,-1,-2
775,10/21/2000,New Mexico State,35.0,55,259,40,21,258,0,1,Arkansas State,29.0,28,208,23,18,244,0,2,6.0,27,51,17,3,14,0,-1
776,10/21/2000,North Texas,0.0,39,120,20,3,42,3,0,Boise State,59.0,54,291,28,20,292,0,2,-59.0,-15,-171,-8,-17,-250,3,-2
777,10/21/2000,Ohio,52.0,62,444,11,4,63,0,1,Central Michigan,3.0,32,111,37,18,179,2,0,49.0,30,333,-26,-14,-116,-2,1
778,10/21/2000,Ohio State,38.0,33,108,36,20,338,0,0,Iowa,10.0,39,13,42,22,233,1,1,28.0,-6,95,-6,-2,105,-1,-1
779,10/21/2000,Oregon,14.0,45,137,22,9,123,1,0,Arizona,10.0,32,17,32,15,200,1,1,4.0,13,120,-10,-6,-77,0,-1
780,10/21/2000,Oregon State,44.0,53,253,37,23,351,1,2,U.C.L.A.,38.0,31,72,33,19,363,0,1,6.0,22,181,4,4,-12,1,1
781,10/21/2000,Penn State,39.0,46,182,24,13,208,0,1,Illinois,25.0,32,129,50,30,343,2,2,14.0,14,53,-26,-17,-135,-2,-1
782,10/21/2000,Pittsburgh,42.0,45,252,29,16,332,0,1,Boston College,26.0,34,140,37,19,284,3,0,16.0,11,112,-8,-3,48,-3,1
783,10/21/2000,Purdue,30.0,26,145,43,21,274,0,0,Wisconsin,24.0,42,158,29,21,243,0,1,6.0,-16,-13,14,0,31,0,-1
784,10/21/2000,Rice,38.0,69,315,7,3,45,0,0,Hawaii,13.0,9,10,48,25,227,5,0,25.0,60,305,-41,-22,-182,-5,0
785,10/21/2000,Rutgers,28.0,32,112,33,18,304,1,0,Navy,21.0,70,260,18,8,107,0,1,7.0,-38,-148,15,10,197,1,-1
786,10/21/2000,Southern Cal,30.0,29,230,30,15,190,2,0,Stanford,32.0,55,198,41,20,223,2,0,-2.0,-26,32,-11,-5,-33,0,0
787,10/21/2000,South Carolina,30.0,52,339,26,12,151,1,1,Vanderbilt,14.0,27,148,27,14,214,2,1,16.0,25,191,-1,-2,-63,-1,0
788,10/21/2000,San Diego State,16.0,28,70,30,14,239,0,2,Brigham Young,15.0,34,63,58,34,376,0,1,1.0,-6,7,-28,-20,-137,0,1
789,10/21/2000,San Jose State,49.0,46,265,27,19,238,0,2,Nevada-Reno,30.0,38,157,51,28,357,2,0,19.0,8,108,-24,-9,-119,-2,2
790,10/21/2000,Stanford,32.0,55,198,41,20,223,2,0,Southern Cal,30.0,29,230,30,15,190,2,0,2.0,26,-32,11,5,33,0,0
791,10/21/2000,Syracuse,14.0,41,111,25,13,217,4,1,Virginia Tech,22.0,48,165,11,6,75,0,0,-8.0,-7,-54,14,7,142,4,1
792,10/21/2000,Texas Christian,17.0,46,223,12,7,62,0,1,Tulsa,3.0,39,72,39,18,222,4,0,14.0,7,151,-27,-11,-160,-4,1
793,10/21/2000,Temple,17.0,44,122,31,17,135,1,1,Miami-Florida,45.0,36,152,23,12,205,1,3,-28.0,8,-30,8,5,-70,0,-2
794,10/21/2000,Tennessee,20.0,42,96,24,17,213,0,0,Alabama,10.0,27,49,31,14,181,2,1,10.0,15,47,-7,3,32,-2,-1
795,10/21/2000,Texas,46.0,36,212,32,21,282,1,3,Missouri,12.0,38,145,33,12,176,2,1,34.0,-2,67,-1,9,106,-1,2
796,10/21/2000,Texas Tech,23.0,28,35,60,29,302,2,0,Kansas State,28.0,44,125,25,13,160,2,0,-5.0,-16,-90,35,16,142,0,0
797,10/21/2000,Tulane,17.0,38,164,43,23,268,2,0,Army,21.0,40,221,34,21,171,1,0,-4.0,-2,-57,9,2,97,1,0
798,10/21/2000,Tulsa,3.0,39,72,39,18,222,4,0,Texas Christian,17.0,46,223,12,7,62,0,1,-14.0,-7,-151,27,11,160,4,-1
799,10/21/2000,Texas A & M,30.0,50,221,27,16,248,0,1,Iowa State,7.0,26,102,35,16,137,2,0,23.0,24,119,-8,0,111,-2,1
800,10/21/2000,Alabama-Birmingham,14.0,58,240,28,17,153,0,1,Mid Tennessee St,9.0,20,65,29,16,146,1,0,5.0,38,175,-1,1,7,-1,1
801,10/21/2000,U.C.L.A.,38.0,31,72,33,19,363,0,1,Oregon State,44.0,53,253,37,23,351,1,2,-6.0,-22,-181,-4,-4,12,-1,-1
802,10/21/2000,Nevada-Las Vegas,42.0,35,193,15,9,175,2,0,Wyoming,23.0,43,128,42,28,237,0,1,19.0,-8,65,-27,-19,-62,2,-1
803,10/21/2000,Utah,17.0,39,110,24,9,142,3,1,Colorado State,24.0,35,68,36,18,207,1,0,-7.0,4,42,-12,-9,-65,2,1
804,10/21/2000,Texas-El Paso,23.0,44,157,29,20,212,1,0,Fresno State,13.0,31,93,31,14,142,1,0,10.0,13,64,-2,6,70,0,0
805,10/21/2000,Utah State,31.0,37,130,36,20,439,0,2,Idaho,14.0,36,155,45,27,251,1,1,17.0,1,-25,-9,-7,188,-1,1
806,10/21/2000,Vanderbilt,14.0,27,148,27,14,214,2,1,South Carolina,30.0,52,339,26,12,151,1,1,-16.0,-25,-191,1,2,63,1,0
807,10/21/2000,Virginia,3.0,46,33,27,14,166,2,3,Florida State,37.0,33,128,35,22,426,1,1,-34.0,13,-95,-8,-8,-260,1,2
808,10/21/2000,Virginia Tech,22.0,48,165,11,6,75,0,0,Syracuse,14.0,41,111,25,13,217,4,1,8.0,7,54,-14,-7,-142,-4,-1
809,10/21/2000,Washington,36.0,42,113,35,19,225,0,1,California,24.0,29,132,32,14,213,1,2,12.0,13,-19,3,5,12,-1,-1
810,10/21/2000,Washington State,20.0,37,167,32,14,321,3,2,Arizona State,23.0,50,117,32,20,251,2,0,-3.0,-13,50,0,-6,70,1,2
811,10/21/2000,Wake Forest,7.0,30,72,50,29,354,3,1,Maryland,37.0,42,233,31,20,246,0,1,-30.0,-12,-161,19,9,108,3,0
812,10/21/2000,Wisconsin,24.0,42,158,29,21,243,0,1,Purdue,30.0,26,145,43,21,274,0,0,-6.0,16,13,-14,0,-31,0,1
813,10/21/2000,Western Michigan,52.0,46,209,35,22,209,0,0,Northern Illinois,22.0,38,162,20,12,193,1,1,30.0,8,47,15,10,16,-1,-1
814,10/21/2000,West Virginia,28.0,46,134,35,16,305,1,0,Notre Dame,42.0,43,227,17,9,146,0,0,-14.0,3,-93,18,7,159,1,0
815,10/21/2000,Wyoming,23.0,43,128,42,28,237,0,1,Nevada-Las Vegas,42.0,35,193,15,9,175,2,0,-19.0,8,-65,27,19,62,-2,1
816,10/28/2000,Air Force,31.0,53,206,29,17,265,0,1,Notre Dame,34.0,47,212,25,10,171,0,1,-3.0,6,-6,4,7,94,0,0
817,10/28/2000,Akron,28.0,52,235,25,11,170,1,0,Marshall,31.0,28,43,49,26,393,0,1,-3.0,24,192,-24,-15,-223,1,-1
818,10/28/2000,Arkansas State,31.0,30,68,44,22,231,1,1,Utah State,44.0,39,236,43,24,247,0,1,-13.0,-9,-168,1,-2,-16,1,0
819,10/28/2000,Alabama,38.0,34,179,30,15,250,4,1,Central Florida,40.0,33,95,49,27,283,1,1,-2.0,1,84,-19,-12,-33,3,0
820,10/28/2000,Arizona,24.0,45,211,18,7,105,4,0,U.C.L.A.,27.0,39,54,35,19,230,2,0,-3.0,6,157,-17,-12,-125,2,0
821,10/28/2000,Arkansas,19.0,29,166,42,20,204,3,0,Auburn,21.0,39,113,30,19,240,2,1,-2.0,-10,53,12,1,-36,1,-1
822,10/28/2000,Auburn,21.0,39,113,30,19,240,2,1,Arkansas,19.0,29,166,42,20,204,3,0,2.0,10,-53,-12,-1,36,-1,1
823,10/28/2000,Arizona State,55.0,51,235,34,21,432,1,3,Oregon,56.0,40,131,43,26,434,0,2,-1.0,11,104,-9,-5,-2,1,1
824,10/28/2000,Ball State,38.0,68,381,30,18,228,2,2,Central Michigan,34.0,36,153,23,7,83,0,0,4.0,32,228,7,11,145,2,2
825,10/28/2000,Baylor,14.0,32,57,33,9,77,4,1,Texas,48.0,36,90,50,23,383,1,1,-34.0,-4,-33,-17,-14,-306,3,0
826,10/28/2000,Boise State,34.0,42,166,36,23,375,0,0,New Mexico State,31.0,47,317,15,9,160,0,0,3.0,-5,-151,21,14,215,0,0
827,10/28/2000,Boston College,42.0,55,325,18,11,159,0,1,Rutgers,13.0,37,133,36,13,171,2,0,29.0,18,192,-18,-2,-12,-2,1
828,10/28/2000,Buffalo,10.0,30,174,29,9,107,4,0,Northern Illinois,73.0,54,286,32,21,360,0,0,-63.0,-24,-112,-3,-12,-253,4,0
829,10/28/2000,Brigham Young,19.0,40,128,34,22,225,1,3,Wyoming,7.0,36,68,30,19,169,4,1,12.0,4,60,4,3,56,-3,2
830,10/28/2000,California,28.0,39,82,12,7,131,0,1,Southern Cal,16.0,39,118,39,19,202,2,1,12.0,0,-36,-27,-12,-71,-2,0
831,10/28/2000,Central Florida,40.0,33,95,49,27,283,1,1,Alabama,38.0,34,179,30,15,250,4,1,2.0,-1,-84,19,12,33,-3,0
832,10/28/2000,Cincinnati,45.0,41,182,29,16,201,0,0,Miami-Ohio,15.0,42,128,43,20,261,2,2,30.0,-1,54,-14,-4,-60,-2,-2
833,10/28/2000,Clemson,28.0,37,147,27,15,207,1,2,Georgia Tech,31.0,40,96,57,35,454,0,0,-3.0,-3,51,-30,-20,-247,1,2
834,10/28/2000,Central Michigan,34.0,36,153,23,7,83,0,0,Ball State,38.0,68,381,30,18,228,2,2,-4.0,-32,-228,-7,-11,-145,-2,-2
835,10/28/2000,Colorado,37.0,29,135,37,24,389,0,1,Oklahoma State,21.0,38,114,49,30,313,1,0,16.0,-9,21,-12,-6,76,-1,1
836,10/28/2000,Colorado State,34.0,33,84,34,22,232,1,1,San Diego State,22.0,25,26,46,30,393,2,1,12.0,8,58,-12,-8,-161,-1,0
837,10/28/2000,Duke,9.0,40,13,38,22,253,2,1,Maryland,20.0,34,172,23,12,182,3,0,-11.0,6,-159,15,10,71,-1,1
838,10/28/2000,East Carolina,13.0,41,157,35,18,253,0,1,Alabama-Birmingham,16.0,36,156,26,15,192,0,0,-3.0,5,1,9,3,61,0,1
839,10/28/2000,Florida,34.0,32,69,36,18,247,3,1,Georgia,23.0,45,173,40,20,240,3,1,11.0,-13,-104,-4,-2,7,0,0
840,10/28/2000,Fresno State,34.0,37,199,24,17,252,1,0,Tulsa,12.0,32,78,55,30,352,2,2,22.0,5,121,-31,-13,-100,-1,-2
841,10/28/2000,Florida State,58.0,54,324,22,14,195,0,0,No Carolina State,14.0,22,49,43,21,235,3,0,44.0,32,275,-21,-7,-40,-3,0
842,10/28/2000,Georgia,23.0,45,173,40,20,240,3,1,Florida,34.0,32,69,36,18,247,3,1,-11.0,13,104,4,2,-7,0,0
843,10/28/2000,Georgia Tech,31.0,40,96,57,35,454,0,0,Clemson,28.0,37,147,27,15,207,1,2,3.0,3,-51,30,20,247,-1,-2
844,10/28/2000,Hawaii,48.0,20,74,74,38,492,2,0,San Jose State,57.0,50,285,22,12,227,0,1,-9.0,-30,-211,52,26,265,2,-1
845,10/28/2000,Houston,3.0,30,-2,31,15,150,0,0,Southern Miss,6.0,38,113,33,18,215,0,1,-3.0,-8,-115,-2,-3,-65,0,-1
846,10/28/2000,Iowa State,39.0,50,339,17,10,156,1,0,Missouri,20.0,48,256,34,13,171,2,0,19.0,2,83,-17,-3,-15,-1,0
847,10/28/2000,Illinois,10.0,45,182,29,13,104,2,0,Michigan State,14.0,46,180,24,13,117,2,1,-4.0,-1,2,5,0,-13,0,-1
848,10/28/2000,Indiana,24.0,46,225,23,10,91,3,1,Penn State,27.0,35,161,23,18,198,0,1,-3.0,11,64,0,-8,-107,3,0
849,10/28/2000,Iowa,7.0,24,84,27,13,122,2,0,Wisconsin,13.0,50,118,26,18,292,1,2,-6.0,-26,-34,1,-5,-170,1,-2
850,10/28/2000,Kansas,39.0,44,172,41,23,327,0,1,Texas Tech,45.0,32,80,49,33,409,0,1,-6.0,12,92,-8,-10,-82,0,0
851,10/28/2000,Kent State,0.0,32,94,16,7,27,0,0,Western Michigan,42.0,51,241,35,22,261,0,0,-42.0,-19,-147,-19,-15,-234,0,0
852,10/28/2000,Kansas State,10.0,34,118,40,14,227,3,0,Texas A & M,26.0,53,171,20,12,155,0,0,-16.0,-19,-53,20,2,72,3,0
853,10/28/2000,Louisville,35.0,37,114,42,24,283,0,2,Tulane,32.0,25,59,72,43,388,3,2,3.0,12,55,-30,-19,-105,-3,0
854,10/28/2000,Louisiana Tech,31.0,18,67,72,42,418,3,0,Miami-Florida,42.0,48,331,31,16,185,3,1,-11.0,-30,-264,41,26,233,0,-1
855,10/28/2000,Marshall,31.0,28,43,49,26,393,0,1,Akron,28.0,52,235,25,11,170,1,0,3.0,-24,-192,24,15,223,-1,1
856,10/28/2000,Michigan State,14.0,46,180,24,13,117,2,1,Illinois,10.0,45,182,23,13,104,2,0,4.0,1,-2,1,0,13,0,1
857,10/28/2000,Maryland,20.0,34,172,23,12,182,3,0,Duke,9.0,40,13,38,22,253,2,1,11.0,-6,159,-15,-10,-71,1,-1
858,10/28/2000,Miami-Florida,42.0,48,331,31,16,185,3,1,Louisiana Tech,31.0,18,67,72,42,418,3,0,11.0,30,264,-41,-26,-233,0,1
859,10/28/2000,Miami-Ohio,15.0,42,128,43,20,261,2,2,Cincinnati,45.0,41,182,29,16,201,0,0,-30.0,1,-54,14,4,60,2,2
860,10/28/2000,Minnesota,35.0,35,120,36,20,316,1,0,Northwestern,41.0,65,334,32,18,209,0,2,-6.0,-30,-214,4,2,107,1,-2
861,10/28/2000,Mississippi,43.0,38,164,29,18,288,0,0,Nevada-Las Vegas,40.0,59,378,25,7,93,2,0,3.0,-21,-214,4,11,195,-2,0
862,10/28/2000,Missouri,20.0,48,256,34,13,171,2,0,Iowa State,39.0,50,339,17,10,156,1,0,-19.0,-2,-83,17,3,15,1,0
863,10/28/2000,Mississippi State,61.0,45,270,26,18,260,0,1,Mid Tennessee St,35.0,33,190,40,18,337,3,1,26.0,12,80,-14,0,-77,-3,0
