,Unnamed: 0,Date,TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Site,Line ,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff,season
815,815,10/18/2008,Texas A+M,25,23,20,40,27,286,0,1,Texas Tech,43,23,111,56,44,450,2,1,H,-21,-18,0,-91,-16,-17,-164,-2,0,2008
816,816,10/18/2008,Texas Tech,43,23,111,56,44,450,2,1,Texas A+M,25,23,20,40,27,286,0,1,V,21,18,0,91,16,17,164,2,0,2008
817,817,10/18/2008,Toledo,7,22,80,24,17,149,1,2,Northern Illinois,38,45,220,16,12,173,0,0,V,-8.5,-31,-23,-140,8,5,-24,1,2,2008
818,818,10/18/2008,Troy,33,40,137,29,19,255,0,0,Florida Intl,23,36,83,34,22,266,1,2,H,12,10,4,54,-5,-3,-11,-1,-2,2008
819,819,10/18/2008,Tulsa,77,54,321,30,23,470,1,0,UTEP,35,21,32,37,21,306,0,0,H,20.5,42,33,289,-7,2,164,1,0,2008
820,820,10/18/2008,U-A-B,23,47,215,28,15,217,2,1,Marshall,21,30,82,28,17,285,1,1,H,-2.5,2,17,133,0,-2,-68,1,0,2008
821,821,10/18/2008,U.C.L.A.,23,37,86,41,23,285,1,1,Stanford,20,44,250,13,5,51,1,2,H,-2.5,3,-7,-164,28,18,234,0,-1,2008
822,822,10/18/2008,UL-Lafayette,28,51,189,17,10,124,2,0,Arkansas State,23,28,100,40,21,235,1,1,H,3,5,23,89,-23,-11,-111,1,-1,2008
823,823,10/18/2008,UL-Monroe,35,33,244,22,13,217,0,0,North Texas,23,30,101,62,37,362,0,1,H,16,12,3,143,-40,-24,-145,0,-1,2008
824,824,10/18/2008,UTEP,35,21,32,37,21,306,0,0,Tulsa,77,54,321,30,23,470,1,0,V,-20.5,-42,-33,-289,7,-2,-164,-1,0,2008
825,825,10/18/2008,Utah,49,37,327,27,19,222,1,0,Colorado State,16,31,110,38,22,188,1,0,H,21,33,6,217,-11,-3,34,0,0,2008
826,826,10/18/2008,Utah State,17,37,71,39,19,262,1,1,Nevada-Reno,44,42,284,28,14,239,2,2,V,-23.5,-27,-5,-213,11,5,23,-1,-1,2008
827,827,10/18/2008,Vanderbilt,14,26,114,32,16,131,2,0,Georgia,24,40,231,23,13,194,2,0,V,-16.5,-10,-14,-117,9,3,-63,0,0,2008
828,828,10/18/2008,Virginia,16,27,58,38,24,217,0,0,North Carolina,13,48,166,26,16,166,2,1,H,-4,3,-21,-108,12,8,51,-2,-1,2008
829,829,10/18/2008,Virginia Tech,23,38,150,27,12,90,1,0,Boston College,28,37,82,32,16,218,3,2,V,-3,-5,1,68,-5,-4,-128,-2,-2,2008
830,830,10/18/2008,Wake Forest,0,33,73,32,15,146,0,0,Maryland,26,33,140,42,29,330,0,2,V,1,-26,0,-67,-10,-14,-184,0,-2,2008
831,831,10/18/2008,Washington,13,28,101,32,17,276,3,1,Oregon State,34,35,230,22,18,191,0,0,H,-16,-21,-7,-129,10,-1,85,3,1,2008
832,832,10/18/2008,Washington State,0,37,88,9,6,28,1,2,Southern Cal,69,49,362,21,16,263,0,0,H,-43,-69,-12,-274,-12,-10,-235,1,2,2008
833,833,10/18/2008,Western Kentucky,20,41,240,17,9,77,1,0,Florida Atlantic,24,44,225,23,15,174,0,1,H,-3,-4,-3,15,-6,-6,-97,1,-1,2008
834,834,10/18/2008,Western Michigan,28,23,49,53,38,471,0,0,Central Michigan,38,41,176,29,21,348,1,0,V,2,-10,-18,-127,24,17,123,-1,0,2008
835,835,10/18/2008,Wisconsin,16,34,158,41,21,251,3,-1,Iowa,38,34,254,20,12,121,0,0,V,-5,-22,0,-96,21,9,130,3,-1,2008
836,836,10/21/2008,Ohio,10,29,47,40,23,220,0,2,Temple,14,37,64,22,9,79,0,0,V,-4,-4,-8,-17,18,14,141,0,2,2008
837,837,10/21/2008,Temple,14,37,64,22,9,79,0,0,Ohio,10,29,47,40,23,220,0,2,H,4,4,8,17,-18,-14,-141,0,-2,2008
838,838,10/23/2008,Air Force,23,69,227,3,1,1,1,2,New Mexico,10,47,212,18,9,91,1,3,H,5,13,22,15,-15,-8,-90,0,-1,2008
839,839,10/23/2008,Auburn,17,45,149,21,13,111,1,0,West Virginia,34,35,271,21,13,174,2,0,V,-3.5,-17,10,-122,0,0,-63,-1,0,2008
840,840,10/23/2008,New Mexico,10,47,212,18,9,91,1,3,Air Force,23,69,227,3,1,1,1,2,V,-5,-13,-22,-15,15,8,90,0,1,2008
841,841,10/23/2008,West Virginia,34,35,271,21,13,174,2,0,Auburn,17,45,149,21,13,111,1,0,H,3.5,17,-10,122,0,0,63,1,0,2008
842,842,10/24/2008,Boise State,33,48,149,41,26,244,1,1,San Jose State,16,21,109,31,17,98,1,1,V,7,17,27,40,10,9,146,0,0,2008
843,843,10/24/2008,San Jose State,16,21,109,31,17,98,1,1,Boise State,33,48,149,41,26,244,1,1,H,-7,-17,-27,-40,-10,-9,-146,0,0,2008
844,844,10/25/2008,Alabama,29,43,178,24,17,188,0,1,Tennessee,9,21,36,28,16,137,0,0,V,5.5,20,22,142,-4,1,51,0,1,2008
845,845,10/25/2008,Arizona,10,30,100,31,14,88,1,0,Southern Cal,17,41,151,36,21,216,1,1,H,-14.5,-7,-11,-51,-5,-7,-128,0,-1,2008
846,846,10/25/2008,Arizona State,20,32,107,45,24,226,2,1,Oregon,54,43,304,30,21,233,1,2,H,-3,-34,-11,-197,15,3,-7,1,-1,2008
847,847,10/25/2008,Arkansas,21,25,104,38,20,282,1,0,Mississippi,23,45,160,27,14,209,1,0,H,-6.5,-2,-20,-56,11,6,73,0,0,2008
848,848,10/25/2008,Army,14,56,203,9,3,32,1,3,Louisiana Tech,7,38,68,19,8,84,0,1,H,1,7,18,135,-10,-5,-52,1,2,2008
849,849,10/25/2008,Ball State,38,24,163,32,18,245,1,0,Eastern Michigan,16,29,67,50,28,309,2,0,H,27,22,-5,96,-18,-10,-64,-1,0,2008
850,850,10/25/2008,Baylor,20,33,216,20,9,134,0,0,Nebraska,32,37,161,46,32,336,0,1,V,-14,-12,-4,55,-26,-23,-202,0,-1,2008
851,851,10/25/2008,Boston College,24,21,40,42,28,204,3,0,North Carolina,45,36,114,30,19,238,0,1,V,-3,-21,-15,-74,12,9,-34,3,-1,2008
852,852,10/25/2008,Bowling Green,13,22,76,21,15,92,0,1,Northern Illinois,16,57,233,12,5,45,2,0,V,-7,-3,-35,-157,9,10,47,-2,1,2008
853,853,10/25/2008,Brigham Young,42,34,209,32,24,245,0,0,Nevada-Las Vegas,35,31,112,44,28,351,1,0,H,23.5,7,3,97,-12,-4,-106,-1,0,2008
854,854,10/25/2008,California,41,42,232,22,11,153,0,0,U.C.L.A.,20,22,16,41,19,237,4,0,H,19,21,20,216,-19,-8,-84,-4,0,2008
855,855,10/25/2008,Central Michigan,24,45,146,37,27,256,0,0,Toledo,23,32,149,26,16,216,0,0,V,3.5,1,13,-3,11,11,40,0,0,2008
856,856,10/25/2008,Cincinnati,16,19,30,47,19,259,3,3,Connecticut,40,36,153,42,18,196,0,0,V,3,-24,-17,-123,5,1,63,3,3,2008
857,857,10/25/2008,Colorado,0,35,41,34,21,158,0,1,Missouri,58,33,189,40,31,302,1,0,V,-24,-58,2,-148,-6,-10,-144,-1,1,2008
858,858,10/25/2008,Colorado State,38,33,211,34,25,296,0,0,San Diego State,34,34,226,33,24,166,1,0,V,7.5,4,-1,-15,1,1,130,-1,0,2008
859,859,10/25/2008,Connecticut,40,36,153,42,18,196,0,0,Cincinnati,16,19,30,47,19,259,3,3,H,-3,24,17,123,-5,-1,-63,-3,-3,2008
860,860,10/25/2008,Duke,10,36,28,36,21,222,0,1,Vanderbilt,7,32,81,31,14,210,2,1,V,-10,3,4,-53,5,7,12,-2,0,2008
861,861,10/25/2008,Eastern Michigan,16,29,67,50,28,309,2,0,Ball State,38,24,163,32,18,245,1,0,V,-27,-22,5,-96,18,10,64,1,0,2008
862,862,10/25/2008,Florida,63,41,214,18,13,232,1,0,Kentucky,5,33,141,36,17,127,1,0,H,25,58,8,73,-18,-4,105,0,0,2008
863,863,10/25/2008,Florida Atlantic,29,30,151,39,28,267,2,1,UL-Monroe,28,36,155,29,22,216,1,1,V,2.5,1,-6,-4,10,6,51,1,0,2008
864,864,10/25/2008,Florida State,30,38,89,19,11,159,0,0,Virginia Tech,20,34,82,22,12,161,0,2,H,6.5,10,4,7,-3,-1,-2,0,-2,2008
865,865,10/25/2008,Fresno State,30,33,154,36,25,257,0,0,Utah State,28,39,206,24,15,193,0,0,V,15,2,-6,-52,12,10,64,0,0,2008
866,866,10/25/2008,Georgia,52,36,194,26,17,249,0,0,Louisiana State,38,41,188,30,16,309,3,0,V,1,14,-5,6,-4,1,-60,-3,0,2008
867,867,10/25/2008,Georgia Tech,17,41,156,15,7,103,1,2,Virginia,24,36,126,39,29,270,2,1,H,14.5,-7,5,30,-24,-22,-167,-1,1,2008
868,868,10/25/2008,Hawaii,38,28,42,36,23,289,2,0,Nevada-Reno,31,40,308,28,14,173,0,2,H,-3.5,7,-12,-266,8,9,116,2,-2,2008
869,869,10/25/2008,Idaho,20,48,271,18,7,59,2,1,New Mexico State,14,26,35,47,37,324,2,2,H,-12,6,22,236,-29,-30,-265,0,-1,2008
870,870,10/25/2008,Illinois,17,30,88,32,17,221,3,0,Wisconsin,27,45,163,22,12,174,0,1,V,2.5,-10,-15,-75,10,5,47,3,-1,2008
871,871,10/25/2008,Indiana,21,36,72,35,22,247,0,0,Northwestern,19,47,152,35,22,164,2,3,H,-7.5,2,-11,-80,0,0,83,-2,-3,2008
872,872,10/25/2008,Iowa State,35,39,173,46,28,401,0,2,Texas A+M,49,35,128,39,31,381,0,1,H,3,-14,4,45,7,-3,20,0,1,2008
873,873,10/25/2008,Kansas,21,33,161,26,16,154,3,2,Texas Tech,63,29,138,48,38,418,0,1,H,-2,-42,4,23,-22,-22,-264,3,1,2008
874,874,10/25/2008,Kansas State,35,32,64,52,30,486,3,2,Oklahoma,58,45,273,32,13,255,0,1,H,-18.5,-23,-13,-209,20,17,231,3,1,2008
875,875,10/25/2008,Kent State,54,54,305,20,12,163,0,0,Miami-Ohio,21,33,147,31,18,171,2,4,V,-4,33,21,158,-11,-6,-8,-2,-4,2008
876,876,10/25/2008,Kentucky,5,33,141,36,17,127,1,0,Florida,63,41,214,18,13,232,1,0,V,-25,-58,-8,-73,18,4,-105,0,0,2008
877,877,10/25/2008,Louisiana State,38,41,188,30,16,309,3,0,Georgia,52,36,194,26,17,249,0,0,H,-1,-14,5,-6,4,-1,60,3,0,2008
878,878,10/25/2008,Louisiana Tech,7,38,68,19,8,84,0,1,Army,14,56,203,9,3,32,1,3,V,-1,-7,-18,-135,10,5,52,-1,-2,2008
879,879,10/25/2008,Louisville,24,41,111,21,12,212,1,0,South Florida,20,24,8,40,30,344,2,0,H,-5.5,4,17,103,-19,-18,-132,-1,0,2008
880,880,10/25/2008,Maryland,27,36,203,20,9,126,0,1,No Carolina State,24,42,155,29,18,187,0,1,H,12,3,-6,48,-9,-9,-61,0,0,2008
881,881,10/25/2008,Memphis,36,51,285,28,18,231,1,1,Southern Miss,30,28,230,40,21,186,1,0,H,-3.5,6,23,55,-12,-3,45,0,1,2008
882,882,10/25/2008,Miami-Florida,16,33,102,28,15,194,0,0,Wake Forest,10,52,195,8,3,57,0,1,H,2.5,6,-19,-93,20,12,137,0,-1,2008
883,883,10/25/2008,Miami-Ohio,21,33,147,31,18,171,2,4,Kent State,54,54,305,20,12,163,0,0,H,4,-33,-21,-158,11,6,8,2,4,2008
884,884,10/25/2008,Michigan,21,31,84,27,13,168,3,1,Michigan State,35,48,167,30,18,306,0,3,H,-3.5,-14,-17,-83,-3,-5,-138,3,-2,2008
885,885,10/25/2008,Michigan State,35,48,167,30,18,306,0,3,Michigan,21,31,84,27,13,168,3,1,V,3.5,14,17,83,3,5,138,-3,2,2008
886,886,10/25/2008,Middle Tennessee,22,29,80,43,25,268,0,0,Mississippi State,31,39,169,25,17,197,0,0,V,-13,-9,-10,-89,18,8,71,0,0,2008
887,887,10/25/2008,Minnesota,17,34,109,34,21,212,1,0,Purdue,6,40,117,30,16,109,2,2,V,1,11,-6,-8,4,5,103,-1,-2,2008
888,888,10/25/2008,Mississippi,23,45,160,27,14,209,1,0,Arkansas,21,25,104,38,20,282,1,0,V,6.5,2,20,56,-11,-6,-73,0,0,2008
889,889,10/25/2008,Mississippi State,31,39,169,25,17,197,0,0,Middle Tennessee,22,29,80,43,25,268,0,0,H,13,9,10,89,-18,-8,-71,0,0,2008
890,890,10/25/2008,Missouri,58,33,189,40,31,302,1,0,Colorado,0,35,41,34,21,158,0,1,H,24,58,-2,148,6,10,144,1,-1,2008
891,891,10/25/2008,Navy,34,77,404,0,0,0,0,1,S-M-U,7,11,-13,28,16,157,1,0,H,14,27,66,417,-28,-16,-157,-1,1,2008
892,892,10/25/2008,Nebraska,32,37,161,46,32,336,0,1,Baylor,20,33,216,20,9,134,0,0,H,14,12,4,-55,26,23,202,0,1,2008
893,893,10/25/2008,Nevada-Las Vegas,35,31,112,44,28,351,1,0,Brigham Young,42,34,209,32,24,245,0,0,V,-23.5,-7,-3,-97,12,4,106,1,0,2008
894,894,10/25/2008,Nevada-Reno,31,40,308,28,14,173,0,2,Hawaii,38,28,42,36,23,289,2,0,V,3.5,-7,12,266,-8,-9,-116,-2,2,2008
895,895,10/25/2008,New Mexico State,14,26,35,47,37,324,2,2,Idaho,20,48,271,18,7,59,2,1,V,12,-6,-22,-236,29,30,265,0,1,2008
896,896,10/25/2008,No Carolina State,24,42,155,29,18,187,0,1,Maryland,27,36,203,20,9,126,0,1,V,-12,-3,6,-48,9,9,61,0,0,2008
897,897,10/25/2008,North Carolina,45,36,114,30,19,238,0,1,Boston College,24,21,40,42,28,204,3,0,H,3,21,15,74,-12,-9,34,-3,1,2008
898,898,10/25/2008,North Texas,17,33,92,52,31,246,3,1,Troy,45,28,108,51,41,439,0,0,H,-24,-28,5,-16,1,-10,-193,3,1,2008
899,899,10/25/2008,Northern Illinois,16,57,233,12,5,45,2,0,Bowling Green,13,22,76,21,15,92,0,1,H,7,3,35,157,-9,-10,-47,2,-1,2008
900,900,10/25/2008,Northwestern,19,47,152,35,22,154,2,3,Indiana,21,36,72,35,22,247,0,0,V,7.5,-2,11,80,0,0,-93,2,3,2008
901,901,10/25/2008,Notre Dame,33,49,252,28,15,207,1,0,Washington,7,23,26,25,11,98,0,0,V,9.5,26,26,226,3,4,109,1,0,2008
902,902,10/25/2008,Ohio State,6,31,61,28,16,226,1,1,Penn State,13,37,160,20,12,121,0,0,H,-2,-7,-6,-99,8,4,105,1,1,2008
903,903,10/25/2008,Oklahoma,58,45,273,32,13,255,0,1,Kansas State,35,32,64,52,30,486,3,2,V,18.5,23,13,209,-20,-17,-231,-3,-1,2008
904,904,10/25/2008,Oklahoma State,24,37,217,27,17,199,0,1,Texas,28,32,113,45,38,391,1,1,V,-11.5,-4,5,104,-18,-21,-192,-1,0,2008
905,905,10/25/2008,Oregon,54,43,304,30,21,233,1,2,Arizona State,20,32,107,45,24,226,2,1,V,3,34,11,197,-15,-3,7,-1,1,2008
906,906,10/25/2008,Penn State,13,37,160,20,12,121,0,0,Ohio State,6,31,61,28,16,226,1,1,V,2,7,6,99,-8,-4,-105,-1,-1,2008
907,907,10/25/2008,Pittsburgh,34,34,138,34,22,348,1,1,Rutgers,54,30,71,24,15,371,1,0,H,9.5,-20,4,67,10,7,-23,0,1,2008
908,908,10/25/2008,Purdue,6,40,117,30,16,109,2,2,Minnesota,17,34,109,34,21,202,1,0,H,-1,-11,6,8,-4,-5,-93,1,2,2008
909,909,10/25/2008,Rice,42,34,230,25,20,168,1,0,Tulane,17,27,34,43,24,340,2,1,V,-2,25,7,196,-18,-4,-172,-1,-1,2008
910,910,10/25/2008,Rutgers,54,30,71,24,15,371,1,0,Pittsburgh,34,34,138,34,22,348,1,1,V,-9.5,20,-4,-67,-10,-7,23,0,-1,2008
911,911,10/25/2008,S-M-U,7,11,-13,28,16,157,1,0,Navy,34,77,404,0,0,0,0,1,V,-14,-27,-66,-417,28,16,157,1,-1,2008
912,912,10/25/2008,San Diego State,34,34,226,33,24,166,1,0,Colorado State,38,33,211,34,25,296,0,0,H,-7.5,-4,1,15,-1,-1,-130,1,0,2008
913,913,10/25/2008,South Florida,20,24,8,40,30,344,2,0,Louisville,24,41,111,21,12,212,1,0,V,5.5,-4,-17,-103,19,18,132,1,0,2008
914,914,10/25/2008,Southern Cal,17,41,151,36,21,216,1,1,Arizona,10,30,100,31,14,88,1,0,V,14.5,7,11,51,5,7,128,0,1,2008
915,915,10/25/2008,Southern Miss,30,28,230,40,21,186,1,0,Memphis,36,51,285,28,18,231,1,1,V,3.5,-6,-23,-55,12,3,-45,0,-1,2008
916,916,10/25/2008,Tennessee,9,21,36,28,16,137,0,0,Alabama,29,43,178,24,17,188,0,1,H,-5.5,-20,-22,-142,4,-1,-51,0,-1,2008
917,917,10/25/2008,Texas,28,32,113,45,38,391,1,1,Oklahoma State,24,37,217,27,17,199,0,1,H,11.5,4,-5,-104,18,21,192,1,0,2008
918,918,10/25/2008,Texas A+M,49,35,128,39,31,381,0,1,Iowa State,35,39,173,46,28,401,0,2,V,-3,14,-4,-45,-7,3,-20,0,-1,2008
919,919,10/25/2008,Texas Christian,54,39,110,22,16,334,0,0,Wyoming,7,43,113,15,9,108,1,1,H,32.5,47,-4,-3,7,7,226,-1,-1,2008
920,920,10/25/2008,Texas Tech,63,29,138,48,38,418,0,1,Kansas,21,33,161,26,16,154,3,2,V,2,42,-4,-23,22,22,264,-3,-1,2008
921,921,10/25/2008,Toledo,23,32,149,26,16,216,0,0,Central Michigan,24,45,146,37,27,256,0,0,H,-3.5,-1,-13,3,-11,-11,-40,0,0,2008
922,922,10/25/2008,Troy,45,28,108,51,41,439,0,0,North Texas,17,33,92,52,31,246,3,1,V,24,28,-5,16,-1,10,193,-3,-1,2008
923,923,10/25/2008,Tulane,17,27,34,43,24,340,2,1,Rice,42,34,230,25,20,168,1,0,H,2,-25,-7,-196,18,4,172,1,1,2008
924,924,10/25/2008,U.C.L.A.,20,22,16,41,19,237,4,0,California,41,42,232,22,11,153,0,0,V,-19,-21,-20,-216,19,8,84,4,0,2008
925,925,10/25/2008,UL-Monroe,28,36,155,29,22,216,1,1,Florida Atlantic,29,30,151,39,28,267,2,1,H,-2.5,-1,6,4,-10,-6,-51,-1,0,2008
926,926,10/25/2008,Utah State,28,39,206,24,15,193,0,0,Fresno State,30,33,154,36,25,257,0,0,H,-15,-2,6,52,-12,-10,-64,0,0,2008
927,927,10/25/2008,Vanderbilt,7,32,81,31,14,210,2,1,Duke,10,36,28,36,21,222,0,1,H,10,-3,-4,53,-5,-7,-12,2,0,2008
928,928,10/25/2008,Virginia,24,36,126,39,29,270,2,1,Georgia Tech,17,41,156,15,7,103,1,2,V,-14.5,7,-5,-30,24,22,167,1,-1,2008
929,929,10/25/2008,Virginia Tech,20,34,82,22,12,161,0,2,Florida State,30,38,89,19,11,159,0,0,V,-6.5,-10,-4,-7,3,1,2,0,2,2008
930,930,10/25/2008,Wake Forest,10,52,195,8,3,57,0,1,Miami-Florida,16,33,102,28,15,194,0,0,V,-2.5,-6,19,93,-20,-12,-137,0,1,2008
931,931,10/25/2008,Washington,7,23,26,25,11,98,0,0,Notre Dame,33,49,252,28,15,207,1,0,H,-9.5,-26,-26,-226,-3,-4,-109,-1,0,2008
932,932,10/25/2008,Wisconsin,27,45,163,22,12,174,0,1,Illinois,17,30,88,32,17,221,3,0,H,-2.5,10,15,75,-10,-5,-47,-3,1,2008
933,933,10/25/2008,Wyoming,7,43,113,15,9,108,1,1,Texas Christian,54,39,110,22,16,334,0,0,V,-32.5,-47,4,3,-7,-7,-226,1,1,2008
934,934,10/26/2008,Tulsa,49,39,172,28,17,264,1,1,U-C-F,19,48,64,17,9,125,0,2,H,23.5,30,-9,108,11,8,139,1,-1,2008
935,935,10/26/2008,U-C-F,19,48,64,17,9,125,0,2,Tulsa,49,39,172,28,17,264,1,1,V,-23.5,-30,9,-108,-11,-8,-139,-1,1,2008
936,936,10/28/2008,Buffalo,32,46,277,23,14,116,0,1,Ohio,19,29,127,29,20,290,1,4,V,-2.5,13,17,150,-6,-6,-174,-1,-3,2008
937,937,10/28/2008,Houston,23,30,106,42,22,317,2,1,Marshall,37,54,249,25,15,157,0,0,V,7.5,-14,-24,-143,17,7,160,2,1,2008
938,938,10/28/2008,Marshall,37,54,249,25,15,157,0,0,Houston,23,30,106,42,22,317,2,1,H,-7.5,14,24,143,-17,-7,-160,-2,-1,2008
939,939,10/28/2008,Ohio,19,29,127,29,20,290,1,4,Buffalo,32,46,277,23,14,116,0,1,H,2.5,-13,-17,-150,6,6,174,1,3,2008
940,940,10/30/2008,Cincinnati,24,37,115,28,20,281,1,2,South Florida,10,39,182,31,13,174,3,0,H,-2,14,-2,-67,-3,7,107,-2,2,2008
941,941,10/30/2008,South Florida,10,39,182,31,13,174,3,0,Cincinnati,24,37,115,28,20,281,1,2,V,2,-14,2,67,3,-7,-107,2,-2,2008
942,942,11/01/2008,Air Force,16,49,142,8,3,32,1,0,Army,7,48,143,26,8,107,2,1,V,7,9,1,-1,-18,-5,-75,-1,-1,2008
943,943,11/01/2008,Alabama,35,36,205,28,15,152,1,0,Arkansas State,0,37,91,17,8,67,1,0,H,24,35,-1,114,11,7,85,0,0,2008
944,944,11/01/2008,Arizona State,25,32,78,28,15,217,0,0,Oregon State,27,38,109,34,23,261,1,0,V,-15.5,-2,-6,-31,-6,-8,-44,-1,0,2008
945,945,11/01/2008,Arkansas,30,31,50,38,25,385,1,0,Tulsa,23,47,184,33,18,344,2,1,H,-7,7,-16,-134,5,7,41,-1,-1,2008
946,946,11/01/2008,Arkansas State,0,37,91,17,8,67,1,0,Alabama,35,36,205,28,15,152,1,0,V,-24,-35,1,-114,-11,-7,-85,0,0,2008
947,947,11/01/2008,Army,7,48,143,26,8,107,2,1,Air Force,16,49,142,8,3,32,1,0,H,-7,-9,-1,1,18,5,75,1,1,2008
948,948,11/01/2008,Auburn,7,25,75,43,27,319,3,0,Mississippi,17,41,233,30,15,140,0,0,V,-6.5,-10,-16,-158,13,12,179,3,0,2008
949,949,11/01/2008,Baylor,28,44,155,35,26,283,1,1,Missouri,31,34,153,39,31,337,2,1,H,-21.5,-3,10,2,-4,-5,-54,-1,0,2008
950,950,11/01/2008,Boise State,49,33,216,29,19,279,1,2,New Mexico State,0,39,38,31,18,112,1,1,V,21.5,49,-6,178,-2,1,167,0,1,2008
951,951,11/01/2008,Boston College,21,30,120,39,18,116,0,2,Clemson,27,31,87,33,21,252,3,1,H,3,-6,-1,33,6,-3,-136,-3,1,2008
952,952,11/01/2008,Bowling Green,45,46,261,24,17,201,2,0,Kent State,30,42,259,32,16,219,2,0,H,6,15,4,2,-8,1,-18,0,0,2008
953,953,11/01/2008,Brigham Young,45,35,162,35,28,389,1,2,Colorado State,42,29,131,36,19,270,0,1,V,14.5,3,6,31,-1,9,119,1,1,2008
954,954,11/01/2008,California,26,40,132,39,20,216,1,4,Oregon,16,50,206,32,11,84,2,1,H,2.5,10,-10,-74,7,9,132,-1,3,2008
955,955,11/01/2008,Central Michigan,37,31,37,53,35,485,1,0,Indiana,34,43,272,25,13,213,1,1,V,-1.5,3,-12,-235,28,22,272,0,-1,2008
956,956,11/01/2008,Clemson,27,31,87,33,21,252,3,1,Boston College,21,30,120,39,18,116,0,2,V,-3,6,1,-33,-6,3,136,3,-1,2008
957,957,11/01/2008,Colorado,17,43,194,34,18,198,3,0,Texas A+M,24,33,94,31,15,214,0,1,V,-4,-7,10,100,3,3,-16,3,-1,2008
958,958,11/01/2008,Colorado State,42,29,131,36,19,270,0,1,Brigham Young,45,35,162,35,28,389,1,2,H,-14.5,-3,-6,-31,1,-9,-119,-1,-1,2008
959,959,11/01/2008,Connecticut,13,25,119,37,17,166,3,2,West Virginia,35,51,216,18,11,121,0,0,H,-3,-22,-26,-97,19,6,45,3,2,2008
960,960,11/01/2008,Duke,30,37,145,27,19,231,2,2,Wake Forest,33,43,112,31,18,232,0,1,V,-7.5,-3,-6,33,-4,1,-1,2,1,2008
961,961,11/01/2008,Eastern Michigan,10,37,133,37,21,272,2,0,Western Michigan,31,35,163,36,24,339,0,3,V,-18.5,-21,2,-30,1,-3,-67,2,-3,2008
962,962,11/01/2008,Florida,49,38,185,17,13,188,0,0,Georgia,10,29,106,37,20,292,3,1,N,7.5,39,9,79,-20,-7,-104,-3,-1,2008
963,963,11/01/2008,Florida Intl,20,31,117,24,12,153,1,2,UL-Lafayette,49,57,228,19,13,216,0,0,V,-10.5,-29,-26,-111,5,-1,-63,1,2,2008
964,964,11/01/2008,Florida State,28,36,196,29,17,188,1,2,Georgia Tech,31,45,288,6,4,55,1,1,V,-2,-3,-9,-92,23,13,133,0,1,2008
965,965,11/01/2008,Fresno State,35,26,63,38,23,296,1,1,Louisiana Tech,38,42,280,21,12,117,1,1,V,5,-3,-16,-217,17,11,179,0,0,2008
966,966,11/01/2008,Georgia,10,29,106,37,20,292,3,1,Florida,49,38,185,17,13,188,0,0,N,-7.5,-39,-9,-79,20,7,104,3,1,2008
967,967,11/01/2008,Georgia Tech,31,45,288,6,4,55,1,1,Florida State,28,36,196,29,17,188,1,2,H,2,3,9,92,-23,-13,-133,0,-1,2008
968,968,11/01/2008,Hawaii,14,27,141,37,19,233,0,2,Utah State,30,40,145,20,14,223,1,1,V,6,-16,-13,-4,17,5,10,-1,1,2008
969,969,11/01/2008,Idaho,24,33,220,21,10,138,1,1,San Jose State,30,39,106,31,23,295,1,0,H,-16.5,-6,-6,114,-10,-13,-157,0,1,2008
970,970,11/01/2008,Illinois,27,28,60,37,22,272,2,1,Iowa,24,40,138,29,11,191,2,1,H,2.5,3,-12,-78,8,11,81,0,0,2008
971,971,11/01/2008,Indiana,34,43,272,25,13,213,1,1,Central Michigan,37,31,37,53,35,485,1,0,H,1.5,-3,12,235,-28,-22,-272,0,1,2008
972,972,11/01/2008,Iowa,24,40,138,29,11,191,2,1,Illinois,27,28,60,37,22,272,2,1,V,-2.5,-3,12,78,-8,-11,-81,0,0,2008
973,973,11/01/2008,Iowa State,17,38,122,35,20,240,2,1,Oklahoma State,59,36,263,29,20,419,1,1,V,-29.5,-42,2,-141,6,0,-179,1,0,2008
974,974,11/01/2008,Kansas,52,41,280,25,15,189,1,0,Kansas State,21,32,91,41,26,264,3,2,H,7.5,31,9,189,-16,-11,-75,-2,-2,2008
975,975,11/01/2008,Kansas State,21,32,91,41,26,264,3,2,Kansas,52,41,280,25,15,189,1,0,V,-7.5,-31,-9,-189,16,11,75,2,2,2008
976,976,11/01/2008,Kent State,30,42,259,32,16,219,2,0,Bowling Green,45,46,261,24,17,201,2,0,V,-6,-15,-4,-2,8,-1,18,0,0,2008
977,977,11/01/2008,Kentucky,14,36,128,30,16,146,1,1,Mississippi State,13,27,43,42,26,261,1,0,V,-2.5,1,9,85,-12,-10,-115,0,1,2008
978,978,11/01/2008,Louisiana State,35,46,231,20,8,99,1,0,Tulane,10,30,72,24,12,91,0,1,H,28.5,25,16,159,-4,-4,8,1,-1,2008
979,979,11/01/2008,Louisiana Tech,38,42,280,21,12,117,1,1,Fresno State,35,26,63,38,23,296,1,1,H,-5,3,16,217,-17,-11,-179,0,0,2008
